   100000.00000000000      ,   25.278229743166911      ,   99974.721770256830      ,Ionization     
   99974.721770256830      ,   40.727256363773989      ,   99933.994513893063      ,Ionization     
   99933.994513893063      ,   22.918651024731727      ,   99911.075862868325      ,Ionization     
   99911.075862868325      ,   51.420396264459761      ,   99859.655466603872      ,Ionization     
   99859.655466603872      ,   14.390668530684259      ,   99845.264798073185      ,Ionization     
   99845.264798073185      ,   8.3999996185302734      ,   99836.864798454655      ,Excitation     
   99836.864798454655      ,   32.628407286413164      ,   99804.236391168248      ,Ionization     
   99804.236391168248      ,   17.830832744551159      ,   99786.405558423692      ,Ionization     
   99786.405558423692      ,   25.004396228494173      ,   99761.401162195194      ,Ionization     
   99761.401162195194      ,  0.98000001907348633      ,   99760.421162176121      ,Excitation     
   99760.421162176121      ,   18.881677739636014      ,   99741.539484436478      ,Ionization     
   99741.539484436478      ,   9.8999996185302734      ,   99731.639484817948      ,Excitation     
   99731.639484817948      ,   40.664614199596102      ,   99690.974870618345      ,Ionization     
   99690.974870618345      ,   31.648561894342599      ,   99659.326308724005      ,Ionization     
   99659.326308724005      ,   16.863723483869283      ,   99642.462585240137      ,Ionization     
   99642.462585240137      ,   8.3999996185302734      ,   99634.062585621607      ,Excitation     
   99634.062585621607      ,   18.811399647067127      ,   99615.251185974543      ,Ionization     
   99615.251185974543      ,   27.759515621409022      ,   99587.491670353134      ,Ionization     
   99587.491670353134      ,   9.8999996185302734      ,   99577.591670734604      ,Excitation     
   99577.591670734604      ,   21.628827040366751      ,   99555.962843694244      ,Ionization     
   99555.962843694244      ,   8.3999996185302734      ,   99547.562844075714      ,Excitation     
   99547.562844075714      ,   4.5000000000000000      ,   99543.062844075714      ,Excitation     
   99543.062844075714      ,   26.968996308989418      ,   99516.093847766722      ,Ionization     
   99516.093847766722      ,   37.268063351271081      ,   99478.825784415458      ,Ionization     
   99478.825784415458      ,   27.277300236550289      ,   99451.548484178900      ,Ionization     
   99451.548484178900      ,   28.111350648186800      ,   99423.437133530708      ,Ionization     
   99423.437133530708      ,   8.3999996185302734      ,   99415.037133912178      ,Excitation     
   99415.037133912178      ,   9.8999996185302734      ,   99405.137134293647      ,Excitation     
   99405.137134293647      ,   23.928682410128950      ,   99381.208451883518      ,Ionization     
   99381.208451883518      ,   21.006559815922095      ,   99360.201892067591      ,Ionization     
   99360.201892067591      ,   8.3999996185302734      ,   99351.801892449061      ,Excitation     
   99351.801892449061      ,   21.575388073266939      ,   99330.226504375794      ,Ionization     
   99330.226504375794      ,   17.627352612759967      ,   99312.599151763032      ,Ionization     
   99312.599151763032      ,   33.869033776356083      ,   99278.730117986677      ,Ionization     
   99278.730117986677      ,   24.743601493135152      ,   99253.986516493547      ,Ionization     
   99253.986516493547      ,   28.926928382298790      ,   99225.059588111253      ,Ionization     
   99225.059588111253      ,   1.6399999856948853      ,   99223.419588125558      ,Excitation     
   99223.419588125558      ,   41.097759744577161      ,   99182.321828380984      ,Ionization     
   99182.321828380984      ,  0.98000001907348633      ,   99181.341828361910      ,Excitation     
   99181.341828361910      ,   8.3999996185302734      ,   99172.941828743380      ,Excitation     
   99172.941828743380      ,  0.98000001907348633      ,   99171.961828724307      ,Excitation     
   99171.961828724307      ,   8.3999996185302734      ,   99163.561829105776      ,Excitation     
   99163.561829105776      ,   30.529807720995500      ,   99133.032021384774      ,Ionization     
   99133.032021384774      ,   29.029629023431561      ,   99104.002392361348      ,Ionization     
   99104.002392361348      ,   17.277644342312744      ,   99086.724748019042      ,Ionization     
   99086.724748019042      ,   21.596058576739782      ,   99065.128689442296      ,Ionization     
   99065.128689442296      ,   44.247939428138565      ,   99020.880750014156      ,Ionization     
   99020.880750014156      ,   1.6399999856948853      ,   99019.240750028461      ,Excitation     
   99019.240750028461      ,   16.258581445611878      ,   99002.982168582850      ,Ionization     
   99002.982168582850      ,   29.817938196604061      ,   98973.164230386246      ,Ionization     
   98973.164230386246      ,   8.3999996185302734      ,   98964.764230767716      ,Excitation     
   98964.764230767716      ,   20.578833587127818      ,   98944.185397180583      ,Ionization     
   98944.185397180583      ,   4.5000000000000000      ,   98939.685397180583      ,Excitation     
   98939.685397180583      ,   27.813615809536504      ,   98911.871781371054      ,Ionization     
   98911.871781371054      ,   31.539368017888151      ,   98880.332413353171      ,Ionization     
   98880.332413353171      ,   8.3999996185302734      ,   98871.932413734641      ,Excitation     
   98871.932413734641      ,   27.935218438414537      ,   98843.997195296222      ,Ionization     
