   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,           0
   11.431833330564535      ,   1000000050524.2516      ,   2.9664101653640085      ,   1.1504000641296230      ,         100
   22.095135702222333      ,   2000000101048.5032      ,   5.0682502825321301      ,   1.7341500966710586      ,         200
   33.051748744335526      ,   2990000151067.5122      ,   6.1761203442908972      ,   1.9766601101898997      ,         299
   42.601837716458725      ,   3970000200581.2788      ,   7.7413804315470980      ,   2.2747701268081908      ,         397
   53.190746317839469      ,   4950000250095.0449      ,   8.7550004880518522      ,   2.4429401361829117      ,         495
   63.292346543107826      ,   5930000299608.8115      ,   9.7680905445270607      ,   2.5930201445491963      ,         593
   74.218181404025316      ,   6930000350133.0635      ,   10.574380589474099      ,   2.6989001504515295      ,         693
   83.351376972753201      ,   7930000400657.3154      ,   11.483370640146202      ,   2.8163001569960513      ,         793
   93.518916951472022      ,   8910000450171.0820      ,   12.145120677035786      ,   2.8969301614908112      ,         891
   103.66864982401725      ,   9910000500695.3340      ,   12.878800717935144      ,   2.9754101658657177      ,         991
   115.53372947395886      ,   10900000550714.342      ,   13.348780744134414      ,   3.0253801686513206      ,        1090
   125.26946654606438      ,   11890000600733.352      ,   14.093200785632479      ,   3.1015601728980129      ,        1189
   136.05797340414898      ,   12850000649236.633      ,   14.521170809489881      ,   3.1425001751802335      ,        1285
   145.38295710660879      ,   13840000699255.643      ,   15.190280846789753      ,   3.1987501783159180      ,        1384
   153.92061381192153      ,   14830000749274.650      ,   15.623680870949851      ,   3.2341301802881937      ,        1483
   162.98004112407597      ,   15820000799293.660      ,   16.233840904963525      ,   3.2784001827560467      ,        1582
   171.56546838145775      ,   16820000849817.912      ,   16.802080936640348      ,   3.3183601849836371      ,        1682
   181.82162924536047      ,   17820000900342.164      ,   17.303210964576092      ,   3.3529901869141039      ,        1782
   192.09023907553544      ,   18820000950866.414      ,   17.586980980394991      ,   3.3735401880596738      ,        1882
   201.25034844740293      ,   19810001000885.426      ,   17.926510999322261      ,   3.4011801896004794      ,        1981
   210.58789365094626      ,   20800001050904.434      ,   18.355001023208651      ,   3.4308401912538908      ,        2080
   220.61071471220450      ,   21780001100418.199      ,   18.582271035877930      ,   3.4451201920499366      ,        2178
   230.83422476976949      ,   22770001150437.207      ,   18.840881050294275      ,   3.4615601929663926      ,        2277
   238.67551102433524      ,   23760001200456.219      ,   19.234541072239047      ,   3.4814801940768429      ,        2376
   249.76137205822442      ,   24760001250980.469      ,   19.606471092972470      ,   3.5060901954487398      ,        2476
   260.64543641815828      ,   25760001301504.723      ,   19.919411110417467      ,   3.5249701965012146      ,        2576
   271.93240339651874      ,   26760001352028.973      ,   20.294711131338754      ,   3.5495801978731114      ,        2676
   281.19647391913861      ,   27740001401542.738      ,   20.521771143996329      ,   3.5651601987416264      ,        2774
   289.43090112346147      ,   28730001451561.750      ,   20.902591165225328      ,   3.5825801997127131      ,        2873
   300.00919798455283      ,   29730001502086.000      ,   21.231591183565598      ,   3.5973702005371888      ,        2973
   310.26135868500995      ,   30730001552610.250      ,   21.737971211794004      ,   3.6172102016431795      ,        3073
   321.11546268667666      ,   31720001602629.262      ,   22.102761232129406      ,   3.6322302024804771      ,        3172
   332.34205985257898      ,   32710001652648.270      ,   22.541941256611715      ,   3.6461302032553395      ,        3271
   342.20870835703897      ,   33680001701656.793      ,   22.966581280283481      ,   3.6638702042442648      ,        3368
   350.62185899418267      ,   34680001752181.047      ,   23.232841295126281      ,   3.6771102049823350      ,        3468
   361.30633316849122      ,   35670001802200.055      ,   23.689921320606434      ,   3.6912002057677893      ,        3567
   371.87414771830106      ,   36670001852724.305      ,   23.954031335329375      ,   3.7027302064105347      ,        3667
   381.64200107905953      ,   37670001903248.555      ,   24.233661350917490      ,   3.7121202069339851      ,        3767
   390.59066071589046      ,   38630001951751.836      ,   24.439141362372077      ,   3.7205802074055918      ,        3863
   399.90948521107805      ,   39630002002276.094      ,   24.642321373698447      ,   3.7269402077601335      ,        3963
   410.11892650713656      ,   40630002052800.344      ,   24.940191390303358      ,   3.7369002083153586      ,        4063
   421.28941985665045      ,   41630002103324.594      ,   25.205531405094870      ,   3.7435202086843939      ,        4163
   430.51365008630773      ,   42620002153343.602      ,   25.452581418866796      ,   3.7518802091504262      ,        4262
   442.60115269927712      ,   43600002202857.367      ,   25.614741427906488      ,   3.7563202093979360      ,        4360
   452.42416393014656      ,   44600002253381.617      ,   25.850931441073016      ,   3.7605402096331821      ,        4460
   465.68533761040851      ,   45600002303905.875      ,   26.045381451912728      ,   3.7650502098845946      ,        4560
   475.42988557534318      ,   46580002353419.641      ,   26.182181459538711      ,   3.7708702102090332      ,        4658
   485.44852464705747      ,   47560002402933.406      ,   26.495121476983709      ,   3.7788602106544396      ,        4756
   496.65324266435226      ,   48560002453457.656      ,   26.724911489793467      ,   3.7879802111628389      ,        4856
   505.64974514081308      ,   49520002501960.938      ,   26.877251498285737      ,   3.7912602113456839      ,        4952
   514.64079713853266      ,   50500002551474.703      ,   27.046191507703384      ,   3.7983402117403622      ,        5050
   525.17439720524021      ,   51490002601493.711      ,   27.200601516311046      ,   3.8045602120870989      ,        5149
   533.62159038699406      ,   52480002651512.727      ,   27.507801533436062      ,   3.8092202123468732      ,        5248
   541.76747065537199      ,   53480002702036.977      ,   27.788011549056510      ,   3.8146802126512434      ,        5348
   553.17220932631096      ,   54480002752561.227      ,   27.944401557774547      ,   3.8185902128692084      ,        5448
